GEOUID,PROV,EMP15
35290330,35,435
35290331,35,485
35290332,35,300
35290333,35,175
3530,35,263815
35300002,35,255
35300003,35,215
35300004,35,295
35300005,35,215
35300006,35,280
35300007,35,300
35300008,35,400
35300009,35,370
35300010,35,290
35300011,35,345
35300012,35,310
35300013,35,220
35300027,35,365
35300028,35,310
35300029,35,180
35300030,35,275
35300031,35,125
35300032,35,725
35300033,35,230
35300034,35,350
35300035,35,635
35300036,35,200
35300037,35,160
35300038,35,340
35300039,35,210
35300040,35,130
35300041,35,230
35300042,35,190
35300043,35,220
35300044,35,375
35300045,35,260
35300046,35,335
35300047,35,310
35300048,35,345
35300049,35,455
35300050,35,305
35300051,35,300
35300052,35,540
35300053,35,225
35300054,35,145
35300055,35,220
35300056,35,325
35300057,35,215
35300058,35,310
35300059,35,365
35300060,35,235
35300061,35,245
35300062,35,195
35300063,35,260
35300064,35,205
35300065,35,160
35300066,35,115
35300070,35,185
35300071,35,180
35300072,35,205
35300073,35,305
35300074,35,230
35300075,35,245
35300076,35,230
35300078,35,240
35300079,35,185
35300080,35,225
35300081,35,170
35300082,35,160
35300084,35,325
35300085,35,185
35300086,35,265
35300087,35,870
35300088,35,445
35300089,35,250
35300090,35,125
35300091,35,510
35300092,35,365
35300095,35,275
35300096,35,250
35300097,35,315
35300098,35,200
35300099,35,330
35300100,35,165
35300101,35,255
35300104,35,315
35300110,35,270
35300112,35,255
35300113,35,295
35300116,35,245
35300117,35,295
35300118,35,195
35300119,35,140
35300120,35,350
35300121,35,240
35300122,35,370
35300125,35,260
35300126,35,195
35300127,35,240
35300128,35,285
35300129,35,320
35300130,35,245
35300131,35,350
35300132,35,495
35300133,35,255
35300134,35,300
35300135,35,160
35300136,35,230
35300137,35,450
35300138,35,130
35300139,35,340
35300140,35,220
35300141,35,205
35300142,35,220
35300143,35,260
35300144,35,255
35300145,35,330
35300146,35,290
35300147,35,310
35300148,35,375
35300149,35,375
35300150,35,425
35300151,35,245
35300152,35,295
35300153,35,155
35300154,35,615
35300155,35,280
35300158,35,255
35300159,35,250
35300160,35,170
35300161,35,175
35300162,35,70
35300163,35,355
35300164,35,285
35300165,35,220
35300166,35,335
35300167,35,420
35300168,35,220
35300169,35,365
35300171,35,195
35300172,35,270
35300173,35,245
35300174,35,630
35300177,35,330
35300179,35,275
35300180,35,380
35300181,35,300
35300182,35,320
35300183,35,250
35300184,35,300
35300185,35,525
35300186,35,395
35300187,35,200
35300189,35,415
35300190,35,245
35300191,35,240
35300192,35,250
35300193,35,605
35300194,35,250
35300195,35,175
35300196,35,195
35300197,35,250
35300198,35,195
35300199,35,340
35300200,35,195
35300201,35,160
35300202,35,280
35300203,35,205
35300204,35,195
35300205,35,330
35300206,35,235
35300207,35,395
35300208,35,240
35300212,35,150
35300213,35,440
35300214,35,120
35300217,35,60
35300218,35,500
35300219,35,280
35300222,35,110
35300223,35,360
35300224,35,255
35300225,35,225
35300226,35,210
35300227,35,300
35300228,35,280
35300231,35,265
35300237,35,445
35300238,35,130
35300243,35,420
35300247,35,635
35300249,35,385
35300250,35,300
35300252,35,335
35300253,35,360
35300254,35,305
35300255,35,100
35300256,35,355
35300259,35,315
35300262,35,240
35300265,35,360
35300266,35,110
35300267,35,270
35300268,35,420
35300269,35,360
35300273,35,395
35300275,35,345
35300276,35,330
35300277,35,345
35300280,35,555
35300282,35,465
35300283,35,320
35300285,35,475
35300286,35,340
35300287,35,285
35300288,35,160
35300289,35,440
35300290,35,55
35300291,35,220
35300292,35,240
35300296,35,130
35300297,35,275
35300298,35,130
35300329,35,235
35300330,35,285
35300332,35,160
35300333,35,315
35300334,35,160
35300335,35,290
35300338,35,255
35300339,35,475
35300340,35,680
35300341,35,360
35300343,35,300
35300344,35,435
35300347,35,195
35300348,35,140
35300349,35,235
35300350,35,330
35300351,35,335
35300353,35,190
35300354,35,385
35300355,35,155
35300357,35,320
35300358,35,220
35300359,35,255
35300360,35,410
35300361,35,235
35300362,35,230
35300363,35,305
35300364,35,180
35300365,35,350
35300366,35,280
35300367,35,245
35300368,35,160
35300369,35,190
35300370,35,130
35300371,35,355
35300372,35,700
35300373,35,135
35300374,35,535
35300375,35,270
35300376,35,260
35300377,35,270
35300378,35,330
35300379,35,170
35300380,35,335
35300381,35,620
35300382,35,150
35300383,35,275
35300384,35,175
35300385,35,265
35300386,35,295
35300387,35,290
35300388,35,305
35300389,35,205
35300390,35,205
35300391,35,250
35300392,35,240
35300393,35,235
35300394,35,285
35300395,35,270
35300396,35,450
35300397,35,225
35300398,35,175
35300399,35,365
35300400,35,225
35300401,35,210
35300402,35,285
35300403,35,255
35300404,35,250
35300405,35,270
35300406,35,230
35300407,35,270
35300408,35,180
35300409,35,315
35300410,35,275
35300413,35,245
35300414,35,260
35300415,35,330
35300416,35,170
35300417,35,285
35300418,35,500
35300419,35,205
35300420,35,155
35300423,35,455
35300424,35,240
35300425,35,110
35300429,35,260
35300431,35,265
35300432,35,255
35300433,35,295
35300434,35,345
35300435,35,140
35300436,35,260
35300437,35,490
35300438,35,460
35300439,35,370
35300440,35,330
35300441,35,175
35300442,35,185
35300443,35,160
35300444,35,265
35300445,35,240
35300446,35,190
35300447,35,240
35300448,35,355
35300449,35,345
35300450,35,285
35300451,35,345
35300452,35,145
35300453,35,310
35300454,35,285
35300455,35,200
35300456,35,270
35300460,35,275
35300462,35,515
35300463,35,265
35300464,35,260
35300466,35,350
35300469,35,195
35300470,35,145
35300471,35,420
35300472,35,215
35300473,35,385
35300476,35,215
35300477,35,240
35300478,35,260
35300479,35,250
35300480,35,255
35300481,35,225
35300482,35,190
35300483,35,375
35300484,35,295
35300485,35,275
35300486,35,270
35300487,35,290
35300488,35,225
35300489,35,420
35300492,35,295
35300493,35,180
35300494,35,330
35300495,35,215
35300496,35,310
35300498,35,265
35300500,35,740
35300501,35,290
35300502,35,255
35300503,35,515
35300504,35,330
35300505,35,185
35300507,35,135
35300508,35,235
35300510,35,355
35300511,35,230
35300512,35,445
35300513,35,315
35300514,35,185
35300515,35,400
35300516,35,290
35300517,35,330
35300518,35,270
35300519,35,185
35300520,35,345
35300525,35,500
35300526,35,260
35300527,35,250
35300528,35,445
35300529,35,245
35300530,35,320
35300531,35,215
35300537,35,1515
35300538,35,340
35300539,35,310
35300540,35,305
35300541,35,215
35300542,35,545
35300543,35,225
35300544,35,260
35300545,35,220
35300547,35,380
35300548,35,190
35300549,35,190
35300550,35,190
35300551,35,300
35300552,35,200
35300553,35,275
35300554,35,395
35300555,35,220
35300556,35,245
35300557,35,665
35300558,35,285
35300559,35,255
35300560,35,215
35300561,35,275
35300563,35,725
35300564,35,390
35300565,35,480
35300566,35,205
35300567,35,365
35300568,35,410
35300569,35,140
35300573,35,495
35300574,35,385
35300575,35,175
35300576,35,830
35300579,35,395
35300580,35,410
35300581,35,245
35300582,35,640
35300583,35,190
35300584,35,410
35300587,35,90
35300588,35,210
35300589,35,475
35300590,35,260
35300591,35,600
35300598,35,165
35300599,35,280
35300600,35,290
35300608,35,745
35300611,35,290
35300612,35,300
35300613,35,120
35300614,35,305
35300615,35,235
35300618,35,295
35300619,35,215
35300620,35,225
35300621,35,250
35300622,35,80
35300623,35,205
35300624,35,245
35300625,35,220
35300626,35,335
35300627,35,310
35300628,35,325
35300629,35,180
35300630,35,190
35300631,35,235
35300632,35,310
35300633,35,220
35300634,35,230
35300636,35,615
35300639,35,175
35300640,35,355
35300641,35,255
35300642,35,300
35300645,35,375
35300646,35,195
35300647,35,275
35300648,35,340
35300649,35,410
35300650,35,210
35300651,35,260
35300652,35,210
35300653,35,230
35300654,35,495
35300655,35,730
35300656,35,200
35300657,35,345
35300658,35,320
35300660,35,665
35300661,35,335
35300662,35,345
35300663,35,325
35300664,35,270
35300665,35,220
35300667,35,370
35300671,35,210
35300674,35,410
35300677,35,220
35300678,35,120
35300679,35,225
35300680,35,285
35300681,35,300
35300682,35,460
35300683,35,215
35300684,35,435
35300685,35,265
35300686,35,245
35300687,35,175
35300688,35,210
35300689,35,270
35300693,35,280
35300694,35,310
35300701,35,365
35300702,35,285
35300705,35,530
35300706,35,645
35300707,35,500
35300708,35,1515
35300709,35,445
35300711,35,305
35300713,35,675
35300714,35,690
35300716,35,820
35300717,35,560
35300718,35,550
35300719,35,145
35300720,35,445
35300721,35,465
35300722,35,465
35300726,35,345
35300727,35,315
35300728,35,330
35300729,35,400
35300730,35,580
35300732,35,335
35300734,35,385
35300735,35,360
35300737,35,605
35300738,35,510
35300739,35,215
35300740,35,570
35300741,35,185
35300742,35,295
35300743,35,280
35300744,35,260
35300745,35,510
35300746,35,230
35300747,35,335
35300751,35,315
35300754,35,505
35300755,35,260
35300756,35,205
35300757,35,300
35300758,35,200
35300759,35,300
35300760,35,230
35300761,35,265
35300762,35,200
35300763,35,170
35300764,35,255
35300765,35,280
35300766,35,225
35300767,35,265
35300768,35,220
35300769,35,190
35300770,35,255
35300771,35,455
35300772,35,415
35300773,35,755
35300774,35,235
35300775,35,340
35300776,35,955
35300777,35,495
35300778,35,250
35300779,35,625
35300780,35,405
35300781,35,175
35300782,35,210
35300783,35,260
35300784,35,275
35300785,35,260
35300786,35,245
35300787,35,310
35300788,35,715
35300789,35,410
35300790,35,295
35300791,35,180
35300792,35,650
35300793,35,240
35300794,35,345
35300795,35,300
35300796,35,295
35300797,35,135
35300798,35,330
35300799,35,180
35300800,35,280
35300801,35,270
35300802,35,190
35300803,35,220
35300804,35,390
35300805,35,380
35300806,35,510
35300807,35,255
35300808,35,295
35300809,35,310
35300810,35,330
35300811,35,265
35300812,35,310
35300813,35,315
35300814,35,235
35300815,35,240
35300816,35,400
35300817,35,400
35300818,35,250
35300819,35,305
35300821,35,620
35300822,35,770
35300823,35,360
35300824,35,380
35300825,35,140
35300826,35,530
35300827,35,180
35300828,35,225
35300830,35,555
35300831,35,530
35300832,35,280
35300833,35,460
35300836,35,175
35300837,35,325
35300838,35,275
35300839,35,240
35300840,35,260
35300841,35,240
35300842,35,355
35300843,35,235
35300844,35,250
35300845,35,295
35300846,35,235
35300847,35,250
35300850,35,360
35300851,35,605
35300853,35,265
35300854,35,365
35300856,35,300
35300857,35,390
35300858,35,300
35300859,35,375
35300860,35,330
35300861,35,225
35300863,35,275
35300864,35,810
35300869,35,280
35300870,35,485
35300871,35,415
35300872,35,365
35300873,35,590
35300874,35,280
35300875,35,430
35300876,35,340
35300877,35,905
35300878,35,355
35300880,35,1885
35300881,35,625
35300882,35,655
35300883,35,935
35300884,35,2270
35300885,35,475
35300886,35,820
35300887,35,655
35300888,35,370
35300889,35,1575
35300890,35,535
35300891,35,705
35300892,35,555
35300893,35,1160
35300894,35,115
35300895,35,485
35300896,35,590
35300899,35,870
35300900,35,260
35300901,35,1790
35300902,35,1220
35300904,35,80
35300906,35,80
35300908,35,375
35300909,35,175
35300911,35,270
35300913,35,850
35300914,35,1695
35300915,35,1380
35300916,35,705
35300917,35,515
35300918,35,935
35300919,35,1225
35300920,35,640
35300921,35,1080
35300922,35,1465
35300924,35,1915
35300926,35,885
35300927,35,800
35300928,35,200
35300929,35,1050
35300930,35,540
35300931,35,2330
35300932,35,475
35300934,35,725
35300936,35,695
35300938,35,675
35300939,35,345
35300941,35,1405
35300942,35,370
35300943,35,345
35300944,35,775
35300945,35,330
35300946,35,165
35300947,35,205
35300948,35,295
35300949,35,270
35300950,35,100
35300952,35,440
35300954,35,340
35300955,35,415
35300957,35,395
35300958,35,380
35300960,35,450
35300961,35,310
35300962,35,360
35300963,35,215
35300965,35,330
35300966,35,270
35300967,35,350
35300968,35,170
35300970,35,325
35300971,35,310
35300972,35,200
35300973,35,460
35300974,35,195
35300975,35,370
35300976,35,435
35300977,35,275
35300979,35,270
35300980,35,345
35300981,35,255
35300982,35,295
35300983,35,365
35300984,35,210
35300985,35,300
35300987,35,210
35300988,35,355
35300989,35,320
35300991,35,505
35300992,35,755
35300993,35,265
35300995,35,770
35300996,35,520
35300997,35,210
35300998,35,450
35300999,35,165
35301001,35,260
35301002,35,385
35301003,35,410
35301004,35,450
35301005,35,370
35301007,35,345
35301008,35,385
3531,35,40125
35310112,35,300
35310113,35,230
35310114,35,300
35310115,35,290
35310116,35,160
35310117,35,275
35310118,35,210
35310119,35,205
35310120,35,400
35310121,35,270
35310122,35,280
35310123,35,340
35310124,35,535
35310125,35,290
35310126,35,265
35310127,35,235
35310128,35,295
35310129,35,400
35310130,35,235
35310131,35,300
35310132,35,430
35310133,35,340
35310134,35,425
35310135,35,340
35310136,35,405
35310137,35,310
35310138,35,295
35310139,35,345
35310140,35,380
35310141,35,460
35310142,35,280
35310143,35,325
35310144,35,385
35310145,35,305
35310146,35,345
35310147,35,275
35310148,35,205
35310149,35,230
35310150,35,255
35310151,35,280
35310152,35,170
35310153,35,240
35310154,35,160
35310155,35,295
35310156,35,380
35310157,35,425
35310158,35,235
35310159,35,250
35310160,35,175
35310161,35,255
35310162,35,385
35310163,35,365
35310164,35,345
35310165,35,100
35310166,35,275
35310167,35,260
35310168,35,270
35310169,35,150
35310170,35,245
35310171,35,415
35310172,35,350
35310173,35,425
35310174,35,340
35310175,35,330
35310176,35,295
35310177,35,320
35310178,35,390
35310179,35,275
35310180,35,325
35310181,35,285
35310182,35,265
35310183,35,250
35310184,35,505
35310185,35,355
35310186,35,400
35310187,35,355
35310188,35,480
35310189,35,390
35310190,35,300
35310191,35,425
35310192,35,290
35310193,35,275
35310194,35,385
35310195,35,325
35310196,35,325
35310197,35,320
35310198,35,740
35310199,35,495
35310200,35,460
35310201,35,360
35310203,35,360
35310204,35,310
35310205,35,420
35310206,35,200
35310207,35,275
35310208,35,285
35310209,35,340
35310210,35,340
35310211,35,340
35310213,35,335
35310214,35,385
35310215,35,285
35310216,35,310
35310218,35,720
35310219,35,475
35310220,35,445
35310221,35,445
35310222,35,205
35310223,35,555
35310224,35,260
35310225,35,300
35310226,35,605
35310227,35,290
35310228,35,325
35310229,35,305
35310230,35,305
35310231,35,315
35310232,35,380
35310234,35,245
35310236,35,915
3532,35,53425
35320153,35,165
35320154,35,210
35320155,35,255
35320156,35,550
35320157,35,420
35320158,35,435
35320159,35,250
35320160,35,285
35320162,35,1480
35320163,35,335
35320164,35,250
35320165,35,330
35320166,35,220
35320167,35,340
35320168,35,305
35320169,35,275
35320170,35,285
35320171,35,315
35320172,35,280
35320173,35,345
35320174,35,330
35320175,35,280
35320176,35,265
35320177,35,230
35320178,35,315
35320179,35,265
35320180,35,240
35320181,35,200
35320182,35,275
35320183,35,250
35320184,35,260
35320185,35,305
35320186,35,220
35320187,35,40
35320188,35,215
35320189,35,250
35320190,35,280
35320191,35,200
35320192,35,155
35320193,35,335
35320194,35,245
35320195,35,365
35320196,35,190
35320197,35,235
35320198,35,235
35320199,35,250
35320201,35,320
35320202,35,390
35320203,35,365
35320204,35,270
35320205,35,295
35320206,35,300
35320207,35,880
35320208,35,395
35320209,35,200
35320210,35,265
35320211,35,390
35320212,35,455
35320213,35,330
35320214,35,330
35320215,35,425
35320216,35,290
35320217,35,340
35320218,35,195
35320219,35,240
35320220,35,475
35320221,35,305
35320222,35,405
35320223,35,345
35320224,35,265
35320225,35,300
35320226,35,500
35320227,35,265
35320228,35,365
35320229,35,235
35320230,35,250
35320231,35,375
35320232,35,260
35320233,35,370
35320234,35,335
35320235,35,625
35320236,35,375
35320237,35,275
35320238,35,405
35320239,35,245
35320240,35,150
35320241,35,210
35320242,35,335
35320243,35,325
35320244,35,345
35320246,35,240
35320247,35,295
35320248,35,260
35320249,35,150
35320250,35,490
35320251,35,260
35320252,35,275
35320254,35,585
35320255,35,275
35320256,35,250
35320257,35,370
35320258,35,255
35320259,35,345
35320260,35,430
35320261,35,240
35320262,35,330
35320263,35,340
35320264,35,350
35320265,35,305
35320266,35,490
35320267,35,355
35320268,35,360
35320269,35,280
35320270,35,300
35320271,35,555
35320272,35,480
35320273,35,230
35320274,35,395
35320275,35,410
35320276,35,505
35320277,35,290
35320278,35,550
35320279,35,290
35320280,35,220
35320281,35,180
35320282,35,240
35320283,35,260
35320284,35,270
35320285,35,215
35320286,35,245
35320287,35,240
35320288,35,395
35320289,35,320
35320290,35,270
35320291,35,400
35320292,35,340
35320293,35,255
35320294,35,255
35320295,35,280
35320296,35,310
35320297,35,290
35320298,35,345
35320299,35,490
35320300,35,280
35320301,35,445
35320302,35,355
35320303,35,305
35320304,35,220
35320305,35,315
35320306,35,315
35320307,35,340
35320308,35,315
35320309,35,165
35320310,35,360
35320311,35,445
35320312,35,295
35320313,35,400
35320314,35,875
35320315,35,375
35320317,35,230
35320318,35,160
35320319,35,115
35320321,35,270
35320322,35,710
3534,35,40470
35340021,35,635
35340022,35,95
35340023,35,130
35340024,35,405
35340025,35,530
35340026,35,250
35340027,35,215
35340028,35,275
35340029,35,215
35340030,35,205
35340031,35,175
35340032,35,210
35340033,35,200
35340034,35,180
35340035,35,285
35340036,35,175
35340037,35,195
35340038,35,330
35340039,35,295
35340040,35,220
35340041,35,190
35340042,35,175
